0.94864,0.93724,0.93634,0.93101,0.92373,0.91558,0.89676,0.87316,0.8416,0.80613,0.7692,0.73678,0.71288,0.70489,0.702,0.69768,0.69849,0.70422,0.7119,0.72258,0.71925,0.72329,0.71825,0.71839,0.72121,0.72057,0.72294,0.72669,0.74125,0.73987,0.74799,0.75747,0.76612,0.77855,0.7872,0.80052,0.81418,0.82506,0.84028,0.84432,0.85582,0.86476,0.87452,0.88041,0.88485,0.88264,0.8901,0.89184,0.89433,0.89894,0.89631,0.89457,0.89428,0.89449,0.89315,0.88831,0.88419,0.87931,0.873,0.86705,0.86757,0.86639,0.86312,0.86633,0.87261,0.87749,0.88153,0.8904,0.8985,0.89974,0.90473,0.90845,0.91173,0.91773,0.92014,0.92244,0.92427,0.92357,0.92291,0.91912,0.91745,0.91341,0.90866,0.90276,0.89294,0.88463,0.88293,0.88031,0.87831,0.87166,0.87267,0.87653,0.88422,0.88752,0.89573,0.89977,0.89778,0.89987,0.90092,0.89464,0.88822,0.88572,0.88473,0.89233,0.89525,0.89792,0.90266,0.90389,0.90045,0.89768,0.89687,0.89878,0.89632,0.89998,0.90312,0.90598,0.90351,0.90266,0.9043,0.90871,0.91108,0.9131,0.9219,0.9298,0.93918,0.94727,0.95186,0.95486,0.95809,0.96161,0.96183,0.96278,0.96384,0.9613,0.95734,0.95705,0.95901,0.96138,0.9648,0.96688,0.97049,0.97145,0.97234,0.97304,0.97092,0.97005,0.96862,0.96837,0.9678,0.96725,0.96871,0.96745,0.96899,0.97298,0.97407,0.97713,0.98093,0.98456,0.98788,0.99074,0.99301,0.99476,0.99548,0.99611,0.99687,0.9973,0.99758,0.99783,0.99769,0.99756,0.99775,0.99777,0.99807,0.99823,0.99864,0.99889,0.99904,0.99912,0.99918,0.99925,0.99926,0.99924,0.99932,0.99925,0.99917,0.99901,0.99881,0.99872,0.99883,0.99874,0.99914,0.99945,0.99958,0.99965,0.99971,0.99975,0.99981,0.99983,0.99984,0.99984,0.99979,0.99968,0.9996,0.99955,0.99942,0.9993,0.99909,0.99897,0.99874,0.99842,0.9979,0.99773,0.99743,0.99719,0.99643,0.99561,0.99528,0.99497,0.99457,0.99498,0.99558,0.9957,0.99617,0.99547,0.99543,0.99463,0.99247,0.99017,0.98652,0.9849,0.98256,0.98204,0.98169,0.98237,0.9838,0.98361,0.98529,0.98687,0.9873,0.98491,0.98323,0.9811,0.97599,0.97272,0.97124,0.96881,0.96694,0.96285,0.95869,0.94959,0.94084,0.93557,0.9304,0.92705,0.92697,0.93039,0.93247
0.94161,0.93416,0.9335,0.92909,0.92726,0.91868,0.90299,0.87978,0.85381,0.81841,0.78781,0.76654,0.74948,0.73821,0.73602,0.73877,0.7334,0.73977,0.74478,0.74131,0.73242,0.73219,0.72302,0.72165,0.72321,0.73257,0.73899,0.74714,0.75978,0.76185,0.7656,0.77254,0.78588,0.79721,0.81041,0.82362,0.83412,0.84448,0.85697,0.8622,0.87325,0.879,0.88686,0.89021,0.89458,0.89791,0.90451,0.90556,0.9098,0.91526,0.91544,0.91473,0.91379,0.91587,0.91593,0.91266,0.90971,0.90943,0.90649,0.90111,0.9003,0.8979,0.89399,0.8941,0.90034,0.90087,0.90464,0.90962,0.914,0.91636,0.9197,0.92268,0.92542,0.92498,0.92686,0.92859,0.92813,0.93054,0.93113,0.92675,0.92426,0.92027,0.91625,0.91014,0.90233,0.89503,0.89078,0.88429,0.88018,0.87539,0.87565,0.87901,0.88563,0.88549,0.8899,0.89391,0.89698,0.89489,0.89477,0.89216,0.88795,0.88802,0.88561,0.89033,0.89262,0.89685,0.89699,0.89802,0.8965,0.8924,0.89011,0.89028,0.88508,0.88735,0.88876,0.89246,0.89249,0.89303,0.89409,0.89711,0.90369,0.90712,0.9159,0.92494,0.93428,0.94324,0.94769,0.95004,0.95433,0.95755,0.9597,0.95981,0.96033,0.95759,0.95436,0.9539,0.95519,0.95938,0.96225,0.96487,0.96701,0.96826,0.96965,0.97078,0.96908,0.96897,0.96834,0.96844,0.96766,0.96826,0.96894,0.96983,0.97071,0.97286,0.97519,0.97794,0.9818,0.98524,0.98873,0.99177,0.99364,0.99527,0.99603,0.99654,0.99719,0.99761,0.9979,0.99808,0.99821,0.99813,0.99804,0.99812,0.99827,0.99824,0.99845,0.99839,0.99864,0.99882,0.99895,0.99898,0.9989,0.99895,0.99904,0.99911,0.9991,0.99907,0.99902,0.99897,0.99899,0.99909,0.99929,0.99948,0.99958,0.99961,0.99963,0.99968,0.99974,0.99977,0.9998,0.9998,0.99976,0.99965,0.99952,0.99944,0.99936,0.99921,0.9989,0.99861,0.99847,0.99804,0.99746,0.99704,0.99682,0.99673,0.99623,0.99539,0.99528,0.99452,0.99392,0.99465,0.99449,0.99485,0.99509,0.99452,0.99417,0.99374,0.99242,0.99073,0.98708,0.98567,0.98168,0.98066,0.98048,0.98064,0.9819,0.98173,0.98276,0.98432,0.98369,0.9825,0.98178,0.98074,0.97835,0.97613,0.97542,0.97586,0.97397,0.96781,0.96249,0.95152,0.93966,0.93426,0.92531,0.9232,0.92114,0.92307,0.92281
0.94242,0.93627,0.93662,0.93314,0.93296,0.92639,0.91182,0.88784,0.86732,0.83807,0.81196,0.79138,0.77859,0.77044,0.76934,0.77235,0.76812,0.77004,0.76804,0.75762,0.74679,0.74339,0.73736,0.74008,0.73942,0.7463,0.75374,0.76062,0.77672,0.78083,0.7847,0.7961,0.80792,0.81877,0.8309,0.84613,0.85798,0.86733,0.87724,0.88465,0.89444,0.89708,0.90061,0.90392,0.9099,0.91641,0.92022,0.92178,0.9262,0.92969,0.9316,0.92988,0.93337,0.93438,0.93352,0.93458,0.93381,0.93467,0.93602,0.93111,0.92672,0.92308,0.92096,0.91956,0.92059,0.92157,0.92363,0.92719,0.92688,0.92818,0.92926,0.92961,0.93102,0.93194,0.93281,0.93435,0.93266,0.93475,0.9349,0.93094,0.92804,0.92576,0.92304,0.91844,0.90916,0.90247,0.8986,0.8941,0.88632,0.88269,0.88234,0.8834,0.88437,0.88524,0.88942,0.89434,0.89598,0.89671,0.89296,0.89175,0.89027,0.89037,0.88797,0.88827,0.88894,0.89078,0.89072,0.89018,0.88967,0.8878,0.88362,0.88369,0.88217,0.88381,0.88549,0.88682,0.89012,0.89034,0.89375,0.8965,0.90121,0.90839,0.91486,0.92346,0.93274,0.93988,0.94365,0.94845,0.95344,0.95517,0.95811,0.9587,0.9593,0.95911,0.95531,0.95588,0.95555,0.95783,0.96075,0.96408,0.96676,0.96797,0.96983,0.97141,0.97134,0.97102,0.97129,0.97083,0.97034,0.97105,0.97163,0.9727,0.97221,0.97272,0.97707,0.97912,0.98241,0.98543,0.98858,0.99126,0.9935,0.99529,0.99603,0.99649,0.99687,0.99731,0.99778,0.99803,0.99813,0.99783,0.99752,0.9974,0.99731,0.9973,0.99728,0.99729,0.99741,0.99755,0.99789,0.99804,0.99805,0.99797,0.99816,0.99841,0.99856,0.9986,0.99862,0.99877,0.9989,0.99904,0.99909,0.99914,0.99934,0.99951,0.9995,0.9995,0.99954,0.99959,0.99966,0.99962,0.99955,0.99935,0.99911,0.99898,0.999,0.99886,0.99848,0.99825,0.99802,0.99736,0.9965,0.99608,0.99627,0.99603,0.99574,0.99503,0.99471,0.99364,0.99329,0.99363,0.99425,0.99512,0.9952,0.99525,0.99473,0.99391,0.99347,0.99205,0.98926,0.98753,0.98528,0.98317,0.98189,0.98142,0.98228,0.98249,0.98308,0.98419,0.98347,0.98359,0.98377,0.98317,0.98387,0.98228,0.98162,0.98356,0.98137,0.97568,0.96992,0.95695,0.94486,0.9346,0.92797,0.92598,0.92249,0.92584,0.92404
0.9513,0.9413,0.93905,0.93572,0.93472,0.92753,0.91553,0.9005,0.88224,0.8558,0.83113,0.81158,0.79411,0.78984,0.78685,0.78391,0.77922,0.78159,0.77128,0.75797,0.75354,0.75,0.7463,0.74691,0.75062,0.75493,0.76343,0.77234,0.78688,0.79343,0.79975,0.81378,0.82766,0.84052,0.85411,0.86568,0.87766,0.88805,0.89806,0.90577,0.91213,0.91632,0.92063,0.9256,0.92812,0.93184,0.93339,0.93486,0.93768,0.94021,0.94393,0.94268,0.94641,0.94756,0.94889,0.95146,0.95385,0.95334,0.95567,0.95348,0.94974,0.94461,0.94061,0.93728,0.93572,0.93661,0.93624,0.93741,0.93849,0.93858,0.93971,0.9369,0.93716,0.94029,0.93991,0.94077,0.93728,0.93728,0.93549,0.93561,0.93176,0.92955,0.92625,0.92209,0.91646,0.91277,0.90996,0.90567,0.90281,0.89722,0.89487,0.89493,0.89451,0.89459,0.8956,0.8988,0.90028,0.89998,0.8988,0.89571,0.89244,0.89098,0.89242,0.89092,0.89067,0.88872,0.89035,0.89257,0.89378,0.89342,0.89003,0.88842,0.88831,0.89286,0.89751,0.89832,0.9013,0.90124,0.90683,0.91124,0.91424,0.91805,0.92313,0.92974,0.93538,0.9391,0.94461,0.94914,0.95219,0.95387,0.95817,0.95949,0.96121,0.96133,0.9597,0.9591,0.96024,0.96146,0.9636,0.9657,0.9676,0.96878,0.97017,0.97333,0.97365,0.97289,0.9737,0.97258,0.97136,0.97251,0.97463,0.97506,0.97554,0.97601,0.97814,0.98045,0.98335,0.98526,0.98772,0.99016,0.99234,0.99415,0.99488,0.99544,0.99587,0.99646,0.99684,0.99707,0.9972,0.997,0.99641,0.99587,0.9955,0.99582,0.99547,0.99564,0.99537,0.99549,0.99543,0.99598,0.99632,0.99652,0.9968,0.9973,0.9976,0.99776,0.99781,0.99809,0.99852,0.99862,0.99875,0.99871,0.9988,0.99907,0.99914,0.99907,0.9991,0.99914,0.99914,0.999,0.9987,0.99852,0.99829,0.99833,0.99839,0.99824,0.998,0.99794,0.99786,0.99744,0.99674,0.99611,0.99626,0.99612,0.996,0.99557,0.99555,0.99466,0.99422,0.99394,0.99474,0.99538,0.99581,0.9962,0.99603,0.99503,0.9947,0.99348,0.99173,0.98959,0.98834,0.98681,0.98612,0.98501,0.98463,0.98471,0.98621,0.98589,0.98617,0.98635,0.9869,0.9864,0.98777,0.98774,0.98784,0.98753,0.98623,0.9811,0.97374,0.96264,0.95037,0.93945,0.93369,0.93204,0.92714,0.93175,0.93322
0.95517,0.94458,0.94003,0.93364,0.92899,0.92125,0.91192,0.90407,0.88407,0.8622,0.83868,0.81617,0.7945,0.78418,0.78499,0.77404,0.76878,0.76747,0.76046,0.75031,0.74836,0.74881,0.75095,0.75651,0.76349,0.76911,0.77722,0.7889,0.80266,0.81285,0.82199,0.83395,0.84861,0.86178,0.87485,0.88398,0.89517,0.90773,0.91635,0.9238,0.92785,0.93259,0.93788,0.94183,0.94503,0.94621,0.94783,0.95067,0.95374,0.95272,0.95542,0.95615,0.9575,0.96054,0.96275,0.96416,0.96731,0.96738,0.96787,0.96721,0.96546,0.9598,0.95401,0.95108,0.94841,0.948,0.94658,0.94515,0.94599,0.94665,0.94867,0.94546,0.94439,0.94609,0.94595,0.94637,0.9424,0.94257,0.94086,0.94082,0.93716,0.93621,0.93365,0.93103,0.92778,0.92728,0.92464,0.92197,0.91999,0.91636,0.91848,0.91579,0.91344,0.91349,0.91107,0.91161,0.91326,0.91113,0.90829,0.90519,0.90293,0.9015,0.90326,0.90353,0.9048,0.90277,0.90628,0.91059,0.91245,0.91087,0.91013,0.9074,0.90605,0.90943,0.91463,0.91701,0.92209,0.92581,0.92693,0.92999,0.93263,0.93398,0.93702,0.93998,0.94259,0.94563,0.95096,0.9515,0.95395,0.95712,0.95879,0.9616,0.96371,0.96407,0.96279,0.96271,0.96415,0.9641,0.96615,0.96819,0.96865,0.97004,0.97196,0.9757,0.97609,0.97569,0.97517,0.97453,0.97317,0.97434,0.97681,0.97821,0.97899,0.97884,0.98085,0.98271,0.98429,0.98605,0.98818,0.9898,0.99133,0.99279,0.99355,0.99439,0.99487,0.99553,0.99557,0.99531,0.99527,0.9953,0.99521,0.99481,0.9943,0.99412,0.99338,0.99323,0.99291,0.99245,0.99268,0.99303,0.99386,0.99473,0.99528,0.99628,0.99679,0.99707,0.99707,0.99728,0.99771,0.9979,0.99811,0.99806,0.99808,0.9983,0.9985,0.99851,0.99858,0.99865,0.99834,0.99819,0.99804,0.99794,0.99745,0.99764,0.99764,0.99783,0.99795,0.99804,0.99773,0.99747,0.99695,0.99657,0.99695,0.99709,0.99685,0.9967,0.99688,0.99625,0.99577,0.99561,0.99542,0.99611,0.99667,0.99709,0.99694,0.99655,0.99549,0.99438,0.99316,0.99177,0.99131,0.99052,0.98944,0.98839,0.98748,0.988,0.98829,0.98668,0.98725,0.98868,0.9893,0.98967,0.98969,0.99007,0.99025,0.98926,0.98755,0.98233,0.97408,0.96496,0.95639,0.94287,0.9366,0.9355,0.9313,0.93605,0.93782
0.95224,0.94185,0.93699,0.92978,0.92027,0.9137,0.90594,0.89655,0.87788,0.85729,0.8304,0.80557,0.78436,0.77324,0.76803,0.75642,0.74898,0.74533,0.74255,0.74263,0.74341,0.74708,0.76063,0.7705,0.7784,0.78482,0.79903,0.81097,0.82638,0.83826,0.84775,0.85537,0.86276,0.87862,0.88933,0.90132,0.91155,0.92253,0.92946,0.93857,0.94363,0.94769,0.95346,0.95356,0.95505,0.95843,0.96011,0.96108,0.96258,0.96325,0.96315,0.96518,0.96788,0.96924,0.97155,0.97264,0.97485,0.97478,0.97361,0.974,0.97215,0.96634,0.96144,0.95971,0.95554,0.95159,0.94961,0.94922,0.94888,0.95081,0.9519,0.9513,0.95002,0.95078,0.94925,0.94947,0.94656,0.94757,0.94646,0.94493,0.94304,0.94205,0.94103,0.94082,0.93884,0.93908,0.93877,0.93861,0.93733,0.93429,0.93532,0.93327,0.93092,0.93202,0.93002,0.9304,0.92924,0.92815,0.92302,0.92067,0.92166,0.91899,0.92192,0.92662,0.92776,0.92813,0.93381,0.93696,0.93896,0.93821,0.93692,0.93549,0.93494,0.93782,0.94178,0.94267,0.94396,0.94729,0.94716,0.94905,0.95141,0.95137,0.95297,0.95401,0.95477,0.95696,0.95857,0.95939,0.96021,0.96244,0.96335,0.96574,0.96797,0.96831,0.96792,0.96875,0.96919,0.97084,0.97083,0.97107,0.97034,0.97142,0.97241,0.97564,0.97627,0.97692,0.97665,0.97663,0.97564,0.97651,0.97746,0.97866,0.97933,0.98042,0.98225,0.98341,0.98471,0.98613,0.98753,0.98868,0.99046,0.9916,0.99256,0.99348,0.99378,0.99374,0.99384,0.99307,0.99284,0.99315,0.99348,0.99319,0.99286,0.99235,0.99159,0.99124,0.99102,0.99085,0.99157,0.99173,0.9922,0.99277,0.99373,0.99517,0.99586,0.99598,0.99604,0.99633,0.99665,0.99666,0.9969,0.99712,0.99742,0.99772,0.99795,0.99819,0.99817,0.99816,0.99777,0.99756,0.99775,0.99774,0.99733,0.99744,0.99773,0.99791,0.99819,0.99826,0.99799,0.99765,0.99726,0.99722,0.99759,0.99764,0.99752,0.9977,0.99755,0.99732,0.99717,0.99667,0.99687,0.99713,0.99732,0.99765,0.99744,0.99717,0.99622,0.99531,0.99478,0.99416,0.99372,0.99238,0.99137,0.99036,0.98911,0.98927,0.98869,0.98786,0.98796,0.9898,0.98966,0.9899,0.99057,0.99019,0.98907,0.98898,0.98519,0.98037,0.97211,0.96319,0.95278,0.93921,0.93279,0.9335,0.93195,0.93684,0.93733
0.94404,0.93542,0.93128,0.92479,0.91357,0.90458,0.89667,0.88664,0.87018,0.84819,0.82221,0.79426,0.77116,0.75919,0.74934,0.7383,0.73303,0.73183,0.73449,0.73739,0.74834,0.76018,0.77603,0.78292,0.79625,0.80927,0.82424,0.83437,0.84599,0.85897,0.86764,0.87453,0.88365,0.8974,0.90632,0.91768,0.92743,0.93829,0.94588,0.95205,0.95569,0.95738,0.96204,0.96198,0.96164,0.96666,0.96806,0.96785,0.96732,0.96913,0.96847,0.9696,0.97348,0.97408,0.97575,0.97721,0.97732,0.97586,0.97516,0.97507,0.97294,0.96745,0.96316,0.95835,0.95325,0.94911,0.94848,0.94866,0.95095,0.95154,0.95105,0.952,0.95459,0.95379,0.95229,0.95178,0.95174,0.95222,0.95076,0.9507,0.95017,0.94926,0.94877,0.9484,0.94995,0.95158,0.95181,0.95316,0.95493,0.953,0.9517,0.95022,0.9504,0.94841,0.94843,0.94891,0.94783,0.94691,0.94438,0.94169,0.9424,0.94232,0.9435,0.94689,0.94965,0.95346,0.95805,0.96117,0.96211,0.9632,0.96281,0.96269,0.96262,0.96228,0.96335,0.96289,0.96251,0.96377,0.9645,0.96582,0.96732,0.96741,0.96814,0.96921,0.96904,0.96891,0.96888,0.9699,0.96991,0.97077,0.9725,0.97419,0.97603,0.97531,0.97686,0.9779,0.97828,0.9791,0.97825,0.97715,0.97642,0.97637,0.97613,0.97807,0.97856,0.9788,0.97937,0.97872,0.97805,0.9795,0.98063,0.98018,0.97978,0.98123,0.98313,0.98472,0.98509,0.98503,0.98689,0.98802,0.98949,0.99046,0.99113,0.99162,0.99192,0.99183,0.99116,0.9905,0.99054,0.99043,0.99093,0.99126,0.99113,0.99116,0.99045,0.98937,0.98958,0.9898,0.99044,0.99089,0.99108,0.99176,0.99307,0.994,0.99485,0.99533,0.99533,0.99541,0.9956,0.99525,0.99588,0.99621,0.9965,0.99696,0.99731,0.99766,0.99773,0.99754,0.99722,0.99679,0.99735,0.99751,0.9977,0.99788,0.99824,0.99828,0.99851,0.99847,0.99822,0.99799,0.9977,0.99773,0.99808,0.9981,0.99791,0.99803,0.99794,0.99784,0.99762,0.99719,0.99737,0.99771,0.99771,0.99788,0.9976,0.99733,0.99678,0.99579,0.9955,0.99513,0.9952,0.99386,0.99269,0.99129,0.98945,0.98915,0.98922,0.98814,0.98802,0.9889,0.9879,0.98792,0.98938,0.98864,0.98608,0.98383,0.98006,0.97466,0.96657,0.9585,0.94966,0.9407,0.93308,0.9363,0.93163,0.93349,0.93527
0.937,0.93048,0.92616,0.91784,0.90876,0.90184,0.89525,0.88491,0.86995,0.84665,0.81956,0.79133,0.76875,0.75491,0.73783,0.72967,0.72762,0.72276,0.73121,0.74289,0.7584,0.77143,0.78648,0.79586,0.81066,0.82322,0.83931,0.85275,0.86107,0.87118,0.88047,0.89196,0.90272,0.91124,0.92053,0.93,0.93993,0.95166,0.95748,0.96134,0.96292,0.96367,0.96632,0.96492,0.96514,0.96855,0.96869,0.96928,0.9698,0.97137,0.97063,0.97107,0.97427,0.97533,0.97589,0.97627,0.97587,0.97686,0.97485,0.97431,0.97166,0.96625,0.95953,0.95261,0.94927,0.94625,0.94655,0.94519,0.94969,0.94988,0.95058,0.95163,0.95612,0.95575,0.95821,0.95937,0.95952,0.95874,0.958,0.95624,0.95639,0.95611,0.95594,0.95657,0.95804,0.9585,0.96073,0.96266,0.96327,0.96374,0.96389,0.96317,0.96383,0.96185,0.96355,0.96378,0.96436,0.96392,0.96359,0.96213,0.96213,0.9633,0.96372,0.96541,0.96702,0.97005,0.97319,0.97601,0.97674,0.97829,0.97814,0.97781,0.97674,0.97615,0.97711,0.9749,0.97426,0.97488,0.97568,0.97709,0.97809,0.97895,0.97979,0.97977,0.97988,0.97904,0.97868,0.9794,0.9799,0.98082,0.98233,0.98304,0.98423,0.98383,0.98438,0.98544,0.98562,0.98561,0.9847,0.98379,0.98301,0.98215,0.98089,0.98173,0.9816,0.98187,0.98257,0.98168,0.98148,0.98257,0.98299,0.98259,0.98205,0.98229,0.98328,0.98467,0.98511,0.98435,0.98541,0.98613,0.98706,0.98831,0.98941,0.98972,0.98976,0.98926,0.9879,0.98779,0.98783,0.98793,0.9886,0.9891,0.98957,0.99,0.98916,0.98849,0.9888,0.98867,0.98919,0.99014,0.99102,0.99191,0.99247,0.99291,0.99328,0.99387,0.99444,0.99429,0.99405,0.99357,0.99444,0.99473,0.99487,0.99558,0.99617,0.99646,0.99666,0.99688,0.99663,0.99618,0.99684,0.99735,0.99763,0.99801,0.99835,0.99829,0.99839,0.99836,0.99812,0.99796,0.99779,0.99786,0.99817,0.99824,0.99812,0.99798,0.99796,0.99805,0.9977,0.99763,0.99756,0.99793,0.99806,0.99834,0.99814,0.99771,0.99712,0.99646,0.99617,0.99544,0.9954,0.99483,0.99309,0.99153,0.99013,0.98917,0.98871,0.98709,0.98681,0.98779,0.98638,0.98635,0.98679,0.98488,0.98221,0.97663,0.973,0.96776,0.96287,0.95511,0.9513,0.945,0.94041,0.94069,0.93714,0.93884,0.93944
0.93044,0.92273,0.91975,0.91186,0.90447,0.90133,0.89498,0.8833,0.86949,0.84896,0.82185,0.79245,0.7655,0.74883,0.73048,0.72717,0.72013,0.72305,0.73566,0.7452,0.75771,0.77172,0.78749,0.79495,0.81419,0.83041,0.84791,0.86117,0.86917,0.88348,0.89152,0.90011,0.91093,0.92521,0.93353,0.94137,0.95042,0.95937,0.96358,0.96569,0.96683,0.96699,0.96928,0.96906,0.9692,0.97158,0.97187,0.97195,0.97061,0.97126,0.9722,0.97326,0.97307,0.9741,0.97413,0.9746,0.97495,0.97679,0.97488,0.97143,0.96765,0.96373,0.95657,0.95098,0.94836,0.94299,0.94264,0.94214,0.94638,0.94926,0.95323,0.95606,0.95957,0.96154,0.96314,0.96417,0.96432,0.96402,0.96387,0.96165,0.95987,0.95821,0.95863,0.96009,0.96245,0.96172,0.96365,0.96598,0.96755,0.9688,0.96957,0.97024,0.97156,0.97191,0.97382,0.97413,0.97483,0.97584,0.97703,0.9774,0.97747,0.97752,0.97693,0.97788,0.97891,0.98023,0.98195,0.98343,0.98499,0.98601,0.98557,0.98505,0.985,0.98418,0.98409,0.98268,0.98153,0.98191,0.98277,0.98353,0.98493,0.98622,0.98632,0.98624,0.98591,0.98589,0.98581,0.98646,0.987,0.98827,0.98924,0.98972,0.9897,0.99005,0.99043,0.99059,0.99028,0.98988,0.98891,0.98827,0.98674,0.98604,0.98372,0.98368,0.98341,0.98363,0.98411,0.98369,0.98396,0.98423,0.98417,0.98409,0.98359,0.98305,0.98275,0.98401,0.98519,0.98414,0.98511,0.98567,0.98575,0.98606,0.98795,0.98831,0.98789,0.98692,0.98621,0.98619,0.98671,0.98712,0.98756,0.98786,0.98865,0.98944,0.98884,0.98874,0.98874,0.98889,0.9895,0.99056,0.9913,0.99191,0.99241,0.99269,0.99266,0.99279,0.99356,0.99314,0.99258,0.99191,0.99191,0.99238,0.99355,0.99427,0.99495,0.99529,0.99537,0.9955,0.99569,0.99569,0.99622,0.99677,0.99714,0.99762,0.99799,0.99789,0.99788,0.99791,0.99782,0.99762,0.99768,0.99767,0.9976,0.99774,0.99777,0.99778,0.99778,0.99782,0.99745,0.99761,0.99776,0.99802,0.99806,0.9982,0.99814,0.99776,0.99721,0.99698,0.99662,0.99618,0.99604,0.99528,0.99397,0.99267,0.99061,0.98903,0.9875,0.98651,0.98645,0.98688,0.98446,0.9843,0.9832,0.97964,0.97802,0.97257,0.96993,0.96506,0.96303,0.95657,0.95619,0.95257,0.95138,0.94836,0.94582,0.948,0.94831
0.92876,0.91851,0.91284,0.9065,0.89938,0.89508,0.88361,0.87281,0.85974,0.83809,0.81025,0.78274,0.75181,0.72849,0.71565,0.71243,0.71001,0.71791,0.73136,0.74134,0.75492,0.76896,0.78289,0.79253,0.8154,0.8319,0.85035,0.86341,0.87281,0.88326,0.89488,0.90396,0.91449,0.9314,0.93908,0.94777,0.95541,0.95947,0.96403,0.96612,0.96735,0.96784,0.97028,0.97149,0.97218,0.97292,0.9725,0.9716,0.971,0.97096,0.97267,0.97265,0.97153,0.97317,0.97312,0.97359,0.97417,0.97407,0.97408,0.97014,0.96439,0.95938,0.95326,0.9491,0.94615,0.93905,0.94057,0.94269,0.94641,0.95119,0.95549,0.96061,0.96258,0.96537,0.96682,0.96939,0.96881,0.96831,0.96751,0.96459,0.96181,0.95972,0.95794,0.96046,0.96396,0.96305,0.96274,0.96607,0.96871,0.9704,0.97088,0.97249,0.97383,0.97607,0.97834,0.97972,0.9806,0.98248,0.98398,0.98501,0.98529,0.98603,0.98517,0.98577,0.98669,0.9867,0.98703,0.98833,0.98904,0.9892,0.98916,0.98915,0.98895,0.98808,0.98742,0.98664,0.98589,0.98675,0.98747,0.98817,0.98895,0.98962,0.98934,0.98953,0.98939,0.98972,0.98999,0.99065,0.99119,0.99217,0.9926,0.99274,0.993,0.99285,0.99305,0.99319,0.99299,0.9921,0.9918,0.99142,0.99033,0.98917,0.98733,0.98666,0.98574,0.98564,0.98555,0.98524,0.98555,0.98597,0.9863,0.98558,0.98444,0.98377,0.98351,0.98448,0.98476,0.98397,0.98415,0.98463,0.98496,0.98534,0.98718,0.98773,0.98676,0.98568,0.98588,0.98594,0.98597,0.98606,0.98675,0.98794,0.98929,0.99023,0.98985,0.99013,0.99056,0.99084,0.99119,0.99169,0.99216,0.99294,0.99312,0.99381,0.99372,0.99355,0.99355,0.99288,0.99283,0.99243,0.99198,0.99201,0.9931,0.99378,0.99432,0.99463,0.99446,0.99468,0.99519,0.99543,0.99604,0.99669,0.99696,0.99736,0.99739,0.99741,0.99746,0.99743,0.99739,0.99739,0.99755,0.9974,0.99727,0.99728,0.99738,0.99739,0.99727,0.99718,0.99675,0.99709,0.99739,0.99764,0.99769,0.99786,0.99751,0.9971,0.99653,0.99639,0.99639,0.99597,0.99591,0.9953,0.99418,0.99254,0.99084,0.98874,0.98727,0.98522,0.98536,0.98461,0.98085,0.97976,0.9786,0.97511,0.97331,0.97182,0.96915,0.96632,0.96498,0.96177,0.96363,0.96119,0.96271,0.9594,0.95619,0.95524,0.95678
